,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,District Code,School Code,Charter Number,Charter Fund Type,Local Educational Agency,District Type,"County Office of Education LCFF State Aid 
(0000-8011)
A-1","School District LCFF State Aid
 (0000-8011)
A-2","Charter School LCFF State Aid
 (0000-8011)
A-3","School District Basic Aid ""Choice""
 (0000-8011)
A-4","School District Basic Aid Court-Ordered Voluntary Pupil Transfer 
(0000-8011)
A-5","School District Basic Aid Open Enrollment 
(0000-8011)
A-6","School District Basic Aid Supplement Charter School Adjustment 
(0000-8011)
A-7","Adults in Correctional Facilities 
(6015-8311)
A-8","Special Education 
AB 602
(6500-8311)
A-9","Special Education
Infants 0-2 
(6510-8311)
A-10","Special Education
Mental Health Services
(6546-8590)
A-11","Special Education
Early Intervention Preschool Grant
(6547-8590)
A-12","Expanded Learning Opportunities Program
(2600-8590)
A-13","Transfer of Funds for County Served District Funded ADA
(0000-7142 for districts and 0000-8710 for COEs)
A-14","Other State Aid (Ch.44/2021, Ch.48/2023, and 38/2024) (7810-8590)
A-15","Home-to-School Transportation Reimbursement
(0000-8590)
A-16","Proposition 28: Arts and Music In Schools (6770-8590)
A-17","LCFF Equity Multiplier (7399-8590)
A-18","Student Support and Enrichment Block Grant (6018-8590) 
A-19","New or Expanding Charter Advance Payments 
(0000-8011)
A-20","School District Advance Payments of In-lieu of Property Tax Transfers for New or Expanding Charter Schools 
(0000-8011)
A-21","Amount Charter Overpaid
A-22","PY Amount Charter Overpaid
A-23","Adjustments and PY Recomputations
A-24","Total Principal Apportionment
(Sum of A-1 through A-24)
B-1","EPA Entitlement
(1400-8012)
C-1","Total of LCFF State Aid and EPA Entitlement
(A-1 + A-2 + A-3 + C-1)
D-1",Payment Type,Notes
51,71464,0000000,N/A,N/A,Yuba City Unified,UNIFIED, - ," 105,623,552 ", - , - , - , - , - , - , - , - ," 881,743 "," 673,659 "," 12,211,501 ", - , - ," 1,450,636 "," 1,950,355 "," 881,770 ", - , - , - , - , - ," 1,055,228 "," 124,728,444 "," 22,000,915 "," 127,624,467 ", 1 , - 
51,71464,0107318,0639,D,Twin Rivers Charter,UNIFIED, - , - ," 3,382,838 ", - , - , - , - , - , - , - ," 41,367 ", - ," 244,251 ", - , - , - ," 67,104 ", - , - , - , - , - , - ," 40,774 "," 3,776,334 "," 987,187 "," 4,370,025 ", 1 , - 
51,71464,5130125,0289,D,Yuba City Charter,UNIFIED, - , - ," 2,409,660 ", - , - , - , - , - , - , - ," 20,920 ", - ," 339,885 ", - , - , - ," 42,524 ", - , - , - , - , - , - ," 21,524 "," 2,834,513 "," 519,589 "," 2,929,249 ", 1 , - 
52,10520,0000000,N/A,N/A,Tehama Co. Office of Education,CO OFFICE," 6,949,776 ", - , - , - , - , - , - , - ," 7,039,123 ", - ," 6,294 ", - , - , - , - , - ," 49,307 "," 96,722 "," 104,700 ", - , - , - , - ," 61,388 "," 14,307,310 "," 6,980 "," 6,956,756 ", 1 , - 
52,10520,6119606,1667,L,Lincoln Street,CO OFFICE, - , - ," 936,469 ", - , - , - , - , - , - , - ," 6,812 ", - , - , - , - , - ," 10,793 ", - , - , - , - , - , - ," 5,681 "," 959,755 "," 16,490 "," 952,959 ", 1 , - 
52,10520,6119671,0430,D,Tehama eLearning Academy,ELEMENTARY, - , - ," 1,403,193 ", - , - , - , - , - , - , - ," 9,935 ", - , - , - , - , - ," 19,470 ", - , - , - , - , - , - ," 9,568 "," 1,442,166 "," 272,583 "," 1,675,776 ", 1 , - 
52,71472,0000000,N/A,N/A,Antelope Elementary,ELEMENTARY, - ," 5,769,631 ", - , - , - , - , - , - , - , - ," 54,462 "," 43,114 "," 465,771 ", - , - , - ," 100,833 ", - , - , - , - , - , - ," 59,758 "," 6,493,569 "," 1,505,624 "," 7,275,255 ", 1 , - 
52,71472,0134403,1813,L,Lassen-Antelope Volcanic Academy (LAVA),ELEMENTARY, - , - ," 979,164 ", - , - , - , - , - , - , - ," 8,035 ", - , - , - , - , - ," 14,348 ", - , - , - , - , - , - ," 8,050 "," 1,009,597 "," 19,450 "," 998,614 ", 1 , - 
52,71498,0000000,N/A,N/A,Corning Union Elementary,ELEMENTARY, - ," 22,547,334 ", - , - , - , - , - , - , - , - ," 155,732 "," 140,121 "," 3,584,861 ", - , - ," 212,460 "," 343,289 "," 50,535 ", - , - , - , - , - ," 189,618 "," 27,223,950 "," 3,683,444 "," 26,230,778 ", 1 , - 
52,71506,0000000,N/A,N/A,Corning Union High,HIGH, - ," 11,253,402 ", - , - , - , - , - , - , - , - ," 83,091 ", - , - , - , - ," 123,507 "," 177,499 "," 116,442 ", - , - , - , - , - ," 124,547 "," 11,878,488 "," 2,403,192 "," 13,656,594 ", 1 , - 
52,71522,0000000,N/A,N/A,Evergreen Union,ELEMENTARY, - ," 8,172,109 ", - , - , - , - , - , - , - , - ," 82,176 "," 91,618 "," 715,345 ", - , - ," 77,189 "," 164,645 "," 101,070 ", - , - , - , - , - ," 128,560 "," 9,532,712 "," 2,023,037 "," 10,195,146 ", 1 , - 
52,71522,0132597,1754,L,Evergreen Institute of Excellence,ELEMENTARY, - , - ," 1,845,947 ", - , - , - , - , - , - , - ," 15,013 ", - , - , - , - , - ," 22,849 ", - , - , - , - , - , - ," 17,329 "," 1,901,138 "," 36,340 "," 1,882,287 ", 1 , - 
52,71530,0000000,N/A,N/A,Flournoy Union Elementary,ELEMENTARY, - ," 341,183 ", - , - , - , - , - , - , - , - ," 2,472 ", - ," 50,000 ", - , - , - ," 5,949 ", - , - , - , - , - , - ," 5,385 "," 404,989 "," 93,627 "," 434,810 ", 2 , - 
52,71548,0000000,N/A,N/A,Gerber Union Elementary,ELEMENTARY, - ," 4,259,806 ", - , - , - , - , - , - , - , - ," 31,193 "," 43,114 "," 721,837 ", - , - , - ," 69,772 ", - , - , - , - , - , - ," 9,121 "," 5,134,843 "," 731,424 "," 4,991,230 ", 1 , - 
52,71555,0000000,N/A,N/A,Kirkwood Elementary,ELEMENTARY, - ," 989,588 ", - , - , - , - , - , - , - , - ," 8,594 "," 16,168 "," 54,327 ", - , - , 142 ," 14,352 ", - , - , - , - , - , - ," 7,721 "," 1,090,892 "," 225,015 "," 1,214,603 ", 1 , - 
52,71563,0000000,N/A,N/A,Lassen View Union Elementary,ELEMENTARY, - ," 2,477,041 ", - , - , - , - , - , - , - , - ," 28,226 "," 37,725 "," 206,535 ", - , - ," 14,086 "," 53,256 ", - , - , - , - , - , - ," 38,113 "," 2,854,982 "," 675,852 "," 3,152,893 ", 2 , - 
52,71571,0000000,N/A,N/A,Los Molinos Unified,UNIFIED, - ," 4,802,985 ", - , - , - , - , - , - , - , - ," 42,758 "," 16,168 "," 489,936 ", - , - ," 65,001 "," 82,707 ", - , - , - , - , - , - ," 71,786 "," 5,571,341 "," 1,249,274 "," 6,052,259 ", 1 , - 
52,71621,0000000,N/A,N/A,Red Bluff Union Elementary,ELEMENTARY, - ," 16,788,681 ", - , - , - , - , - , - , - , - ," 138,498 "," 210,182 "," 3,059,243 ", - , - ," 188,659 "," 318,861 "," 50,535 ", - , - , - , - , - ," 117,635 "," 20,872,294 "," 3,443,643 "," 20,232,324 ", 1 , - 
52,71639,0000000,N/A,N/A,Red Bluff Joint Union High,HIGH, - ," 12,004,057 ", - , - , - , - , - , - , - , - ," 129,008 ", - , - ," (13,713)", - ," 94,469 "," 283,941 "," 188,749 ", - , - , - , - , - ," 174,525 "," 12,861,036 "," 3,239,400 "," 15,243,457 ", 2 , - 
52,71647,0000000,N/A,N/A,Reeds Creek Elementary,ELEMENTARY, - ," 1,500,531 ", - , - , - , - , - , - , - , - ," 15,151 "," 32,336 "," 120,072 ", - , - ," 18,659 "," 27,435 ", - , - , - , - , - , - ," 14,439 "," 1,728,623 "," 355,975 "," 1,856,506 ", 1 , - 
52,71654,0000000,N/A,N/A,Richfield Elementary,ELEMENTARY, - ," 2,074,236 ", - , - , - , - , - , - , - , - ," 20,308 "," 10,779 "," 182,486 ", - , - ," 4,561 "," 38,715 ", - , - , - , - , - , - ," 22,896 "," 2,353,981 "," 495,983 "," 2,570,219 ", 2 , - 
53,10538,0000000,N/A,N/A,Trinity Co. Office of Education,CO OFFICE," 4,599,659 ", - , - , - , - , - , - , - ," 1,472,182 ", - , 255 , - , - ," 21,873 ", - ," 1,687 "," 3,216 ", - ," 52,710 ", - , - , - , - ," 71,867 "," 6,223,449 "," 3,514 "," 4,603,173 ", 1 , - 
53,10538,0125633,1809,D,California Heritage Youthbuild Academy II,CO OFFICE, - , - ," 845,071 ", - , - , - , - , - , - , - ," 7,900 ", - , - , - , - , - ," 18,654 "," 165,273 ", - , - , - , - , - ," 3,498 "," 1,040,396 "," 16,164 "," 861,235 ", 1 , - 
53,71662,0000000,N/A,N/A,Burnt Ranch Elementary,ELEMENTARY, - ," 1,072,135 ", - , - , - , - , - , - , - , - ," 6,916 "," 5,389 "," 66,865 ", - , - , - ," 13,976 ", - , - , - , - , - , - ," (7,821)"," 1,157,460 "," 180,426 "," 1,252,561 ", 2 , - 
53,71670,0000000,N/A,N/A,Coffee Creek Elementary,ELEMENTARY, - ," 82,350 ", - , - , - , - , - , - , - , - , 541 , - ," 50,000 ", - , - , - ," 1,152 ", - , - , - , - , - , - ," (3,118)"," 130,925 "," 17,007 "," 99,357 ", 2 , - 
53,71696,0000000,N/A,N/A,Douglas City Elementary,ELEMENTARY, - ," 1,358,476 ", - , - , - , - , - , - , - , - ," 12,912 ", - ," 94,724 ", - , - , - ," 23,872 ", - , - , - , - , - , - ," (11,979)"," 1,478,005 "," 306,077 "," 1,664,553 ", 2 , - 
53,71738,0000000,N/A,N/A,Junction City Elementary,ELEMENTARY, - ," 622,122 ", - , - , - , - , - , - , - , - ," 5,205 ", - ," 55,706 ", - , - , - ," 11,771 ", - , - , - , - , - , - ," (5,841)"," 688,963 "," 137,365 "," 759,487 ", 2 , - 
53,71746,0000000,N/A,N/A,Lewiston Elementary,ELEMENTARY, - ," 576,066 ", - , - , - , - , - , - , - , - ," 5,147 "," 5,389 "," 107,970 "," (8,451)", - , - ," 10,169 ", - , - , - , - , - , - , - ," 696,290 "," 28,399 "," 604,465 ", 1 , - 
53,71761,0000000,N/A,N/A,Trinity Center Elementary,ELEMENTARY, - ," 168,362 ", - , - , - , - , - , - , - , - , 993 , - ," 50,000 ", - , - , - ," 2,385 "," 50,535 ", - , - , - , - , - ," (5,430)"," 266,845 "," 45,420 "," 213,782 ", 2 , - 
53,73833,0000000,N/A,N/A,Southern Trinity Joint Unified,UNIFIED, - ," 1,251,800 ", - , - , - , - , - , - , - , - ," 5,607 ", - ," 50,000 ", - , - , - ," 11,421 "," 50,535 ", - , - , - , - , - ," (173,515)"," 1,195,848 "," 368,878 "," 1,620,678 ", 2 , - 
53,75028,0000000,N/A,N/A,Mountain Valley Unified,UNIFIED, - ," 2,487,355 ", - , - , - , - , - , - , - , - ," 26,901 "," 16,168 "," 426,129 ", - , - , - ," 57,821 "," 50,535 ", - , - , - , - , - ," (36,703)"," 3,028,206 "," 834,660 "," 3,322,015 ", 2 , - 
53,76513,0000000,N/A,N/A,Trinity Alps Unified,UNIFIED, - ," 4,178,115 ", - , - , - , - , - , - , - , - ," 48,026 "," 10,779 "," 250,700 "," (13,422)", - ," 114,615 "," 104,616 "," 50,535 ", - , - , - , - , - ," (53,994)"," 4,689,970 "," 1,326,882 "," 5,504,997 ", 2 , - 
54,10546,0000000,N/A,N/A,Tulare Co. Office of Education,CO OFFICE," 27,362,547 ", - , - , - , - , - , - , - ," 84,763,585 "," 5,487,644 "," 84,979 ", - , - ," 14,101,090 ", - ," 2,258,365 "," 296,914 "," 470,291 "," 340,620 ", - , - , - , - ," 1,225,345 "," 136,391,380 "," 1,290,566 "," 28,653,113 ", 1 , - 
54,10546,0119602,1076,L,University Preparatory High,CO OFFICE, - , - ," 2,741,180 ", - , - , - , - , - , - , - ," 19,980 ", - , - , - , - , - ," 40,848 ", - , - , - , - , - , - , (966)," 2,801,042 "," 569,951 "," 3,311,131 ", 1 , - 
54,10546,0124057,1293,D,Valley Life Charter,UNIFIED, - , - ," 4,834,507 ", - , - , - , - , - , - , - ," 54,312 ", - ," 237,615 ", - , - , - ," 88,037 ", - , - , - , - , - , - ," (27,891)"," 5,186,580 "," 1,300,068 "," 6,134,575 ", 1 , - 
54,10546,0125542,1382,D,Sycamore Valley Academy,UNIFIED, - , - ," 2,973,187 ", - , - , - , - , - , - , - ," 33,030 ", - ," 174,992 ", - , - , - ," 54,760 ", - , - , - , - , - , - ," (12,384)"," 3,223,585 "," 787,244 "," 3,760,431 ", 1 , - 
54,10546,0135459,1860,D,Blue Oak Academy,UNIFIED, - , - ," 3,849,079 ", - , - , - , - , - , - , - ," 33,577 ", - ," 244,472 ", - , - , - ," 56,664 ", - , - , - , - , - , - ," (14,338)"," 4,169,454 "," 81,278 "," 3,930,357 ", 1 , - 
54,10546,5430327,0341,L,La Sierra High,CO OFFICE, - , - ," 2,226,399 ", - , - , - , - , - , - , - ," 14,867 ", - , - , - , - , - ," 32,126 "," 218,799 ", - , - , - , - , - , (688)," 2,491,503 "," 406,908 "," 2,633,307 ", 1 , - 
54,10546,6119291,0395,D,Eleanor Roosevelt Community Learning Center,ELEMENTARY, - , - ," 4,114,688 ", - , - , - , - , - , - , - ," 37,877 ", - , - , - , - , - ," 63,375 ", - , - , - , - , - , - ," (14,862)"," 4,201,078 "," 933,001 "," 5,047,689 ", 1 , - 
54,71795,0000000,N/A,N/A,Allensworth Elementary,ELEMENTARY, - ," 1,431,900 ", - , - , - , - , - , - , - , - ," 8,838 ", - ," 201,617 ", - , - ," 27,481 "," 17,682 ", - , - , - , - , - , - ," (55,512)"," 1,632,006 "," 220,515 "," 1,652,415 ", 1 , - 
54,71803,0000000,N/A,N/A,Alpaugh Unified,UNIFIED, - ," 4,475,297 ", - , - , - , - , - , - , - , - ," 27,066 "," 21,557 "," 449,760 "," (25,176)", - ," 23,586 "," 63,834 ", - , - , - , - , - , - ," (7,152)"," 5,028,772 "," 834,063 "," 5,309,360 ", 1 , - 
54,71803,0112458,0804,D,California Connections Academy Central Valley,UNIFIED, - , - ," 7,892,804 ", - , - , - , - , - , - , - ," 58,414 ", - , - , - , - , - ," 135,963 ", - , - , - , - , - , - ," (14,302)"," 8,072,879 "," 1,515,962 "," 9,408,766 ", 1 , - 
54,71811,0000000,N/A,N/A,Alta Vista Elementary,ELEMENTARY, - ," 6,732,029 ", - , - , - , - , - , - , - , - ," 41,237 "," 26,946 "," 920,611 "," (53,784)", - , - ," 88,623 ", - , - , - , - , - , - ," (9,904)"," 7,745,758 "," 962,859 "," 7,694,888 ", 1 , - 
54,71811,0139477,2057,D,Monarch River Academy,ELEMENTARY, - , - ," 15,332,720 ", - , - , - , - , - , - , - ," 107,838 ", - , - , - , - , - ," 167,352 ", - , - , - , - , - , - ," (19,069)"," 15,588,841 "," 261,036 "," 15,593,756 ", 1 , - 
54,71829,0000000,N/A,N/A,Buena Vista Elementary,ELEMENTARY, - ," 1,808,990 ", - , - , - , - , - , - , - , - ," 13,929 "," 5,389 "," 141,824 ", - , - ," 21,710 "," 29,391 ", - , - , - , - , - , - ," (7,238)"," 2,013,995 "," 336,537 "," 2,145,527 ", 1 , - 
54,71837,0000000,N/A,N/A,Burton Elementary,ELEMENTARY, - ," 29,165,857 ", - , - , - , - , - , - , - , - ," 177,913 "," 86,228 "," 4,150,136 "," (472,228)", - ," 698,319 "," 429,862 "," 50,535 ", - , - , - , - , - ," (26,346)"," 34,260,276 "," 4,518,670 "," 33,684,527 ", 1 , - 
54,71837,0109009,0690,L,Summit Charter Academy,ELEMENTARY, - , - ," 27,653,415 ", - , - , - , - , - , - , - ," 193,054 ", - ," 1,612,903 ", - , - , - ," 392,619 ", - , - , - , - , - , - ," (62,016)"," 29,789,975 "," 4,701,860 "," 32,355,275 ", 1 , - 
54,71852,0000000,N/A,N/A,Columbine Elementary,ELEMENTARY, - ," 1,509,438 ", - , - , - , - , - , - , - , - ," 13,772 "," 10,779 "," 117,236 "," (4,808)", - ," 5,598 "," 26,345 ", - , - , - , - , - , - ," (5,373)"," 1,672,987 "," 335,400 "," 1,844,838 ", 1 , - 
54,71860,0000000,N/A,N/A,Cutler-Orosi Joint Unified,UNIFIED, - ," 50,299,614 ", - , - , - , - , - , - , - , - ," 302,726 "," 199,403 "," 5,135,258 "," (673,709)", - ," 594,718 "," 712,006 "," 186,524 ", - , - , - , - , - ," (254,760)"," 56,501,780 "," 7,465,136 "," 57,764,750 ", 1 , - 
54,71894,0000000,N/A,N/A,Ducor Union Elementary,ELEMENTARY, - ," 1,442,099 ", - , - , - , - , - , - , - , - ," 10,593 ", - ," 252,536 "," (7,365)", - , - ," 24,738 ", - , - , - , - , - , - ," (5,313)"," 1,717,288 "," 278,502 "," 1,720,601 ", 1 , - 
54,71902,0000000,N/A,N/A,Earlimart Elementary,ELEMENTARY, - ," 16,780,180 ", - , - , - , - , - , - , - , - ," 107,903 "," 59,282 "," 2,668,690 "," (122,324)", - ," 131,247 "," 249,260 ", - , - , - , - , - , - ," (74,326)"," 19,799,912 "," 2,596,444 "," 19,376,624 ", 1 , - 
54,71944,0000000,N/A,N/A,Hope Elementary,ELEMENTARY, - ," 2,334,235 ", - , - , - , - , - , - , - , - ," 18,680 "," 16,168 "," 328,091 "," (18,146)", - ," 1,341 "," 33,863 ", - , - , - , - , - , - ," (10,438)"," 2,703,794 "," 448,373 "," 2,782,608 ", 1 , - 
54,71951,0000000,N/A,N/A,Hot Springs Elementary,ELEMENTARY, - ," 222,758 ", - , - , - , - , - , - , - , - , 716 , - ," 50,000 ", - , - , - ," 2,352 "," 50,535 ", - , - , - , - , - , - ," 326,361 "," 12,106 "," 234,864 ", 1 , - 
54,71969,0000000,N/A,N/A,Kings River Union Elementary,ELEMENTARY, - ," 4,737,246 ", - , - , - , - , - , - , - , - ," 31,044 "," 37,725 "," 752,289 ", - , - ," 9,862 "," 69,916 ", - , - , - , - , - , - ," (18,037)"," 5,620,045 "," 742,987 "," 5,480,233 ", 1 , - 
54,71985,0000000,N/A,N/A,Liberty Elementary,ELEMENTARY, - ," 7,521,440 ", - , - , - , - , - , - , - , - ," 68,486 "," 37,725 "," 470,545 "," (8,452)", - ," 14,870 "," 114,573 ", - , - , - , - , - , - ," (25,946)"," 8,193,241 "," 1,604,947 "," 9,126,387 ", 1 , - 
54,71993,0000000,N/A,N/A,Lindsay Unified,UNIFIED, - ," 49,146,461 ", - , - , - , - , - , - , - , - ," 306,915 "," 123,953 "," 5,064,908 "," (630,716)", - ," 86,761 "," 751,713 "," 147,257 ", - , - , - , - , - ," (297,951)"," 54,699,301 "," 7,626,827 "," 56,773,288 ", 1 , - 
54,71993,0124776,1329,L,Loma Vista Charter,UNIFIED, - , - ," 211,778 ", - , - , - , - , - , - , - ," 1,210 ", - , - , - , - , - ," 7,558 ", - , - , - , - ," 111,277 ", - ," (2,660)"," 329,163 "," 34,422 "," 246,200 ", 1 , - 
54,72009,0000000,N/A,N/A,Monson-Sultana Joint Union Elementary,ELEMENTARY, - ," 5,227,148 ", - , - , - , - , - , - , - , - ," 34,856 "," 37,725 "," 783,468 "," (69,417)", - ," 21,020 "," 74,056 ", - , - , - , - , - , - ," (17,965)"," 6,090,891 "," 828,023 "," 6,055,171 ", 1 , - 
54,72017,0000000,N/A,N/A,Oak Valley Union Elementary,ELEMENTARY, - ," 5,960,620 ", - , - , - , - , - , - , - , - ," 44,837 "," 26,946 "," 866,783 ", - , - , - ," 92,847 ", - , - , - , - , - , - ," (24,942)"," 6,967,091 "," 1,040,550 "," 7,001,170 ", 1 , - 
54,72025,0000000,N/A,N/A,Outside Creek Elementary,ELEMENTARY, - ," 1,246,139 ", - , - , - , - , - , - , - , - ," 9,814 "," 16,168 "," 198,162 "," (7,561)", - ," 1,137 "," 21,630 ", - , - , - , - , - , - ," (14,875)"," 1,470,614 "," 249,080 "," 1,495,219 ", 1 , - 
54,72033,0000000,N/A,N/A,Palo Verde Union Elementary,ELEMENTARY, - ," 5,597,715 ", - , - , - , - , - , - , - , - ," 40,448 "," 5,389 "," 862,221 "," (13,667)", - ," 36,411 "," 89,954 ", - , - , - , - , - , - ," (24,065)"," 6,594,406 "," 944,923 "," 6,542,638 ", 1 , - 
54,72041,0000000,N/A,N/A,Pixley Union Elementary,ELEMENTARY, - ," 10,334,249 ", - , - , - , - , - , - , - , - ," 65,140 "," 32,336 "," 1,686,200 "," (135,071)", - ," 179,785 "," 155,151 ", - , - , - , - , - , - ," (83,978)"," 12,233,812 "," 1,617,330 "," 11,951,579 ", 1 , - 
54,72058,0000000,N/A,N/A,Pleasant View Elementary,ELEMENTARY, - ," 5,567,798 ", - , - , - , - , - , - , - , - ," 35,651 "," 10,779 "," 862,836 "," (13,807)", - , - ," 78,151 "," 50,535 ", - , - , - , - , - ," (19,746)"," 6,572,197 "," 830,308 "," 6,398,106 ", 1 , - 
54,72082,0000000,N/A,N/A,Richgrove Elementary,ELEMENTARY, - ," 8,482,864 ", - , - , - , - , - , - , - , - ," 37,580 "," 10,779 "," 941,856 "," (79,492)", - ," 25,585 "," 95,810 ", - , - , - , - , - , - ," (23,437)"," 9,491,545 "," 937,770 "," 9,420,634 ", 1 , - 
54,72090,0000000,N/A,N/A,Rockford Elementary,ELEMENTARY, - ," 2,839,264 ", - , - , - , - , - , - , - , - ," 23,469 "," 16,168 "," 201,018 ", - , - ," 39,439 "," 41,790 ", - , - , - , - , - , - ," (11,979)"," 3,149,169 "," 555,192 "," 3,394,456 ", 1 , - 
54,72108,0000000,N/A,N/A,Saucelito Elementary,ELEMENTARY, - ," 1,109,246 ", - , - , - , - , - , - , - , - ," 6,004 ", - ," 134,135 ", - , - ," 10,664 "," 12,254 ", - , - , - , - , - , - ," (2,064)"," 1,270,239 "," 178,540 "," 1,287,786 ", 1 , - 
54,72116,0000000,N/A,N/A,Sequoia Union Elementary,ELEMENTARY, - ," 404,333 ", - , - , - , - , - , - , - , - ," 3,438 ", - , - ," (9,801)", - ," 23,502 "," 5,036 ", - , - , - , - , - , - , (450)," 426,058 "," 82,082 "," 486,415 ", 1 , - 
54,72116,6054340,1829,L,Sequoia Elementary Charter,ELEMENTARY, - , - ," 3,143,419 ", - , - , - , - , - , - , - ," 26,866 ", - ," 193,735 ", - , - , - ," 48,268 ", - , - , - , - , - , - ," 3,096 "," 3,415,384 "," 65,032 "," 3,208,451 ", 1 , - 
54,72132,0000000,N/A,N/A,Springville Union Elementary,ELEMENTARY, - ," 1,943,539 ", - , - , - , - , - , - , - , - ," 26,059 "," 5,389 "," 199,461 "," (9,173)", - ," 21,115 "," 46,677 ", - , - , - , - , - , - ," (8,087)"," 2,224,980 "," 605,966 "," 2,549,505 ", 1 , - 
54,72140,0000000,N/A,N/A,Stone Corral Elementary,ELEMENTARY, - ," 1,557,255 ", - , - , - , - , - , - , - , - ," 9,255 "," 5,389 "," 217,363 "," (13,682)", - , - ," 17,827 ", - , - , - , - , - , - ," (1,501)"," 1,791,906 "," 223,042 "," 1,780,297 ", 1 , - 
54,72140,0136507,1894,D,Crescent Valley Public Charter II,ELEMENTARY, - , - ," 14,550,214 ", - , - , - , - , - , - , - ," 71,658 ", - , - , - , - , - ," 128,982 ", - , - , - , - , - , - ," (6,542)"," 14,744,312 "," 173,456 "," 14,723,670 ", 1 , - 
54,72157,0000000,N/A,N/A,Strathmore Union Elementary,ELEMENTARY, - ," 8,278,337 ", - , - , - , - , - , - , - , - ," 55,005 "," 10,779 "," 1,302,860 "," (55,710)", - ," 78,435 "," 130,591 ", - , - , - , - , - , - ," (30,117)"," 9,770,180 "," 1,280,601 "," 9,558,938 ", 1 , - 
54,72173,0000000,N/A,N/A,Sundale Union Elementary,ELEMENTARY, - ," 7,000,588 ", - , - , - , - , - , - , - , - ," 66,907 "," 37,725 "," 413,357 ", - , - ," 99,242 "," 114,231 ", - , - , - , - , - , - ," (26,753)"," 7,705,297 "," 1,552,049 "," 8,552,637 ", 1 , - 
54,72181,0000000,N/A,N/A,Sunnyside Union Elementary,ELEMENTARY, - ," 3,683,230 ", - , - , - , - , - , - , - , - ," 23,954 "," 10,779 "," 544,899 "," (55,919)", - , 126 ," 55,860 ", - , - , - , - , - , - ," (13,957)"," 4,248,972 "," 586,404 "," 4,269,634 ", 1 , - 
54,72199,0000000,N/A,N/A,Terra Bella Union Elementary,ELEMENTARY, - ," 8,317,510 ", - , - , - , - , - , - , - , - ," 55,445 "," 59,282 "," 1,414,186 "," (94,807)", - ," 150,345 "," 133,272 ", - , - , - , - , - , - ," (32,228)"," 10,003,005 "," 1,387,608 "," 9,705,118 ", 1 , - 
54,72207,0000000,N/A,N/A,Three Rivers Union Elementary,ELEMENTARY, - ," 164,073 ", - , - , - , - , - , - , - , - ," 7,268 "," 10,779 "," 50,000 "," (20,733)", - , - ," 12,846 ", - , - , - , - , - , - , (350)," 223,883 "," 18,180 "," 182,253 ", 1 , - 
54,72215,0000000,N/A,N/A,Tipton Elementary,ELEMENTARY, - ," 5,792,255 ", - , - , - , - , - , - , - , - ," 37,686 "," 21,557 "," 943,613 "," (39,510)", - , - ," 87,097 ", - , - , - , - , - , - ," (20,518)"," 6,822,180 "," 942,164 "," 6,734,419 ", 1 , - 
54,72223,0000000,N/A,N/A,Traver Joint Elementary,ELEMENTARY, - ," 2,688,685 ", - , - , - , - , - , - , - , - ," 18,723 "," 5,389 "," 484,558 ", - , - ," 22,435 "," 42,513 ", - , - , - , - , - , - ," (15,447)"," 3,246,856 "," 440,624 "," 3,129,309 ", 1 , - 
54,72231,0000000,N/A,N/A,Tulare City,ELEMENTARY, - ," 99,507,066 ", - , - , - , - , - , - , - , - ," 729,828 "," 571,263 "," 14,709,789 "," (1,152,679)", - ," 946,187 "," 1,557,225 "," 101,070 ", - , - , - , - , - ," (443,946)"," 116,525,803 "," 17,196,625 "," 116,703,691 ", 1 , - 
54,72249,0000000,N/A,N/A,Tulare Joint Union High,HIGH, - ," 55,685,836 ", - , - , - , - , - , - , - , - ," 416,321 ", - , - ," (1,602,215)", - ," 1,111,779 "," 878,313 "," 104,061 ", - , - , - , - , - ," (184,923)"," 56,409,172 "," 12,239,694 "," 67,925,530 ", 1 , - 
54,72249,0130708,1664,L,Sierra Vista Charter high,HIGH, - , - ," 1,734,508 ", - , - , - , - , - , - , - ," 10,784 ", - , - , - , - , - ," 31,491 ", - , - , - , - , - , - ," 174,923 "," 1,951,706 "," 26,104 "," 1,760,612 ", 1 , - 
54,72249,0133793,1781,L,Accelerated Charter High,HIGH, - , - ," 1,836,479 ", - , - , - , - , - , - , - ," 11,268 ", - , - , - , - , - ," 31,572 "," 284,533 ", - , - , - , - , - , (455)," 2,163,397 "," 27,276 "," 1,863,755 ", 1 , - 
54,72256,0000000,N/A,N/A,Visalia Unified,UNIFIED, - ," 248,024,552 ", - , - , - , - , - ," 22,539 ", - , - ," 2,122,011 "," 1,239,532 "," 14,675,849 "," (3,312,806)", - ," 2,207,971 "," 4,475,534 "," 693,021 ", - , - , - , - , - ," (1,374,169)"," 268,774,034 "," 52,396,097 "," 300,420,649 ", 1 , - 
54,72256,0109751,0720,L,Visalia Charter Independent Study,UNIFIED, - , - ," 5,080,740 ", - , - , - , - , - , - , - ," 39,191 ", - , - , - , - , - ," 85,988 ", - , - , - , - , - , - ," (23,027)"," 5,182,892 "," 1,114,005 "," 6,194,745 ", 1 , - 
